epoch,loss,val_loss
233,0.012516725680992255,0.011828484705135534
234,0.013493662956902368,0.012429949809724557
235,0.013224250880412606,0.011229345611991015
236,0.013911408744063814,0.010705939910133237
237,0.013058519804103098,0.010625955479927302
238,0.013329055461887953,0.012431624915527805
239,0.01319822004123448,0.011542266018582072
240,0.01324518801379336,0.009667693634350178
241,0.012817660457490773,0.010228622384926094
242,0.012957051095110321,0.009489287575706839
243,0.013676845674814446,0.010694113222434999
244,0.01283010024295056,0.01075606153528717
245,0.012273963594847047,0.010186650344601497
246,0.013588690735027883,0.009195671561181498
247,0.01339752854651973,0.011714041022811861
248,0.012964202845107606,0.009886090517849536
249,0.012814859676135226,0.012271285428708516
250,0.01287752373416025,0.008807146434623317
251,0.01333577421574738,0.010097135129326952
252,0.012748281067226929,0.00938765874313152
253,0.013132922104499586,0.010891945660114288
254,0.012368371562133655,0.010022636427468545
255,0.012893421831239503,0.010343263467658305
256,0.01323145251796889,0.01025157727727545
257,0.012448469668544154,0.010877505654027902
258,0.012545056492365663,0.010706328696590538
259,0.013540833065365467,0.010707380729823688
260,0.013467155759827047,0.010951331464221349
261,0.013799622363639847,0.010982788726095176
262,0.012978645300840384,0.010889222390878655
263,0.012962476554190716,0.01054782626501896
264,0.013904568414355433,0.010991490120068193
265,0.013091378004846202,0.010165317947954082
266,0.014076494479245487,0.0099504496961453
267,0.013886963534074218,0.009261380051912677
268,0.01388407687548128,0.009178327482389153
269,0.01383775917472328,0.009420566328183787
270,0.013024334989956369,0.010444924851290182
271,0.012528888453934307,0.010310537663002651
272,0.012615539447547328,0.01183857987020372
273,0.012947599835996818,0.010544994884483006
274,0.013484769872632463,0.009480647779764262
275,0.012853451450174596,0.00972058055922389
276,0.012671007631542832,0.010517938919839211
277,0.013856976605304508,0.011442478669182484
278,0.013016833179043313,0.01035825494937421
279,0.013097864511989181,0.01131643500291581
280,0.013409194784745051,0.009929445190192312
281,0.01367438058170891,0.010934305461701035
282,0.01419850550041071,0.011003541039074926
283,0.013961676471004204,0.009844000082587399
284,0.013003000349336599,0.011472988114151837
285,0.012781719459210437,0.010712794244396005
286,0.013215452887448388,0.010609028628095984
287,0.012427830468181541,0.008799286725055812
288,0.013873639826055155,0.01123724936467665
289,0.013281158978969905,0.010311286661045445
290,0.013594065724687854,0.011626449536490707
291,0.013046432758531706,0.012007087232198548
292,0.012703995939082502,0.010809229426263625
293,0.012237284039517318,0.009624478942455519
294,0.01244581837840585,0.010192652275883526
295,0.01292001177589521,0.011629987333343025
296,0.012315938978450796,0.009341771382725959
297,0.012156061488659898,0.009736860822886228
298,0.013220103187641464,0.01041835022495026
299,0.013215749114132081,0.011529832009362303
300,0.013469290185905649,0.011191836050422847
301,0.013266338175248747,0.010173069256163885
302,0.01240184204084816,0.011356105603017091
303,0.013261857026991694,0.012022798686970872
304,0.013097484372969365,0.012019270412114542
305,0.012778004288136299,0.011493622497115018
306,0.012611644016492719,0.010282447706724387
307,0.012773507661676781,0.011820671726047803
308,0.012731961537758971,0.009625223372131586
309,0.012036726975300506,0.010451903303164178
310,0.012171652913093568,0.010966096856647626
311,0.012649081493495463,0.010977569363407186
312,0.013383291080910817,0.00988684785929886
313,0.012594252275630088,0.011149020573873493
314,0.01316702911723233,0.009419048234630844
315,0.013607992847448356,0.010873304293542769
316,0.013276051917214931,0.009077949803292941
317,0.013973527661285427,0.00981359154619691
318,0.013884618400480744,0.010778758945817125
319,0.013084235882073256,0.010935477865859865
320,0.012991945746452883,0.009662247963237839
321,0.01370083004676921,0.010945522750539791
322,0.01280499912984325,0.009139263189570987
323,0.012948012991693016,0.008374952062644622
324,0.013222956670492943,0.009353269060365915
325,0.012572577011439254,0.009154712377095356
326,0.013702613339447821,0.010151112509894353
327,0.014047660140145067,0.01045485891235936
328,0.012849197437549476,0.009632037928852064
329,0.012805496992512353,0.010167808516250126
330,0.013200887297443674,0.01121781812980771
331,0.01282501012747918,0.009734545895068747
332,0.012756765444458302,0.00980093831933786
333,0.013166648200790564,0.008798865128355916
334,0.01317548258557172,0.009917568236245924
335,0.012457386240390665,0.009798288321646673
336,0.012590808670644178,0.009929141653064988
337,0.013525762246463744,0.01047786749123532
338,0.0128920831640084,0.0095878466963768
339,0.012828222308273456,0.009994771152391248
340,0.013488013481862444,0.011209563118226483
341,0.012544362201543039,0.011799103952944279
342,0.013041047825583027,0.009385747607021528
343,0.01281210169808977,0.00958203969431511
344,0.01276369423514263,0.009581600956985984
345,0.012912716058232647,0.01094948232695105
346,0.013285183352237488,0.01155718622820982
347,0.01370003858302305,0.010704839859744134
348,0.013863969025806337,0.011713384884588764
349,0.012810970902401617,0.010841422105749954
350,0.012893885010491898,0.011426615448807778
351,0.012637395199298749,0.009964697003743608
352,0.013210867834818918,0.011770314630120992
353,0.01344587032488666,0.011888279655092471
354,0.012484822645714565,0.008716915573462821
355,0.012737913986464856,0.010092007813587288
356,0.012943376148680772,0.00973611936751984
357,0.01352881794888354,0.010579975237492443
358,0.013647614413607253,0.010030674475684927
359,0.013942083564557672,0.011644945161591843
360,0.013920210878573041,0.010864215421776135
361,0.013279992555803491,0.010375609104662233
362,0.013012202803988885,0.009549028241624893
363,0.013321547844066748,0.013003998901695013
364,0.012909038705052377,0.009640389743937692
365,0.013159185218970788,0.010620951614030216
366,0.01370575888402581,0.011435348189632825
367,0.013068304463615038,0.009829125066535082
368,0.012880410175157673,0.009729974263529804
369,0.012413215912644392,0.00948388163527453
370,0.01278410955967447,0.010131697579093029
371,0.013793335196023286,0.011639110300547794
372,0.012987443918358817,0.01248656915995294
373,0.013229872366885161,0.011036627612036722
374,0.013229966053804606,0.010978519450873137
375,0.013036932672637338,0.010967260133327002
376,0.013003819243717326,0.009810684746300095
377,0.014268849045038223,0.010939969539061923
378,0.01327826550536808,0.009948749136659413
379,0.01296693082079429,0.009611036850580729
380,0.012834687374339416,0.010968217455940425
381,0.012431730993794425,0.009785874622366103
382,0.013000161353973827,0.009812952407201921
383,0.012948127212123376,0.010727271147439514
384,0.013550307369634315,0.011686245278590055
385,0.01374737948606173,0.009768779762089253
386,0.013102744326215795,0.010427778893237746
387,0.013989052409908687,0.011038429842631085
388,0.01271341382086883,0.009836282693619568
389,0.013065760018727475,0.011676463492463427
390,0.013975850313681551,0.01007822821500144
391,0.013229204235381539,0.011163751995975718
392,0.013115551761676886,0.010909590199412053
393,0.012697644516061337,0.010664959717986125
394,0.012607918313382514,0.010421042104025145
395,0.013954718781776327,0.010321329166410884
396,0.013001118829950344,0.008990095648914575
397,0.013739808474610562,0.010878252416304262
398,0.012900759586840593,0.009848847977124119
399,0.013101975135367481,0.009082396070521756
400,0.012933859400891883,0.009445053957615919
401,0.013237783004307703,0.010605098746290552
402,0.013865936869090895,0.009351282353129457
403,0.013558488940672051,0.00973649326169979
404,0.01365041682383049,0.01119849257710107
405,0.012493575310985284,0.009129746928100367
406,0.012722719615315002,0.00921364173527055
407,0.012760794217149122,0.01147701870650053
408,0.012167452804076308,0.010879279860548544
409,0.012833295953279282,0.00880497695200015
410,0.01296401335763127,0.011269485115981253
411,0.013014048134801347,0.009582620983223752
412,0.011530170042253686,0.010104510945005902
413,0.012603630545220292,0.009665732555511883
414,0.012618041303277346,0.01159061215053918
415,0.012744647475190172,0.008455031240486284
416,0.012960158554620202,0.010361366122013434
417,0.012684623693252007,0.010774072945200866
418,0.012718366161539683,0.01003921078518033
419,0.013137306405193484,0.010575051022625405
420,0.012831870146963381,0.009489492015004016
421,0.013150345355740537,0.01092387512563143
422,0.01294334824171172,0.008898912621765665
423,0.013764024952120129,0.011327949549487551
424,0.01431296536846985,0.009782801623587956
425,0.013603963260840136,0.011626953550796536
426,0.013308703548889503,0.010418589457881374
427,0.012367391078121782,0.009398810220482523
428,0.012809176343646375,0.01085141152498832
429,0.012967101607795344,0.011436040233820676
430,0.01258719361554177,0.009683925882041075
431,0.012938672127184938,0.010845685980337508
432,0.013253526651436488,0.01029816737164564
433,0.01259457034725083,0.009849890900719525
434,0.01298352721114531,0.015593010938129667
435,0.012909376584062294,0.00965119742259786
436,0.013848568251194663,0.011929265377430071
437,0.01398219845039071,0.010693622844083463
438,0.012365940939325172,0.010412375775827702
439,0.01338473190544879,0.009470585655918514
440,0.013321533365998157,0.009030301030725241
441,0.013161063830535205,0.010852225194426048
442,0.012405515418778726,0.01071316299927443
443,0.012832449149002981,0.010435041007608033
444,0.013509356386119468,0.010133133869505649
445,0.01286468735092118,0.009752469207641383
446,0.013324106072872712,0.00938046325608164
447,0.01264388527679851,0.01138674866094214
448,0.013112062994948487,0.009570938814875621
449,0.01358419119581828,0.00984349795313632
450,0.013152184746402028,0.010530788096079576
451,0.012851504530489114,0.009133387356996536
452,0.013083953385597676,0.010098195740648077
453,0.015805488995615524,0.01159773864864782
454,0.013747173554974982,0.00822061878023447
455,0.013433106570692247,0.010661291423444718
456,0.013264002070491944,0.010641737189588088
457,0.013588750338984065,0.011021991756364159
458,0.0137979794507106,0.01014624655821223
459,0.0135974237939787,0.01118242511576092
460,0.012989258735187614,0.010138392786011217
461,0.013138417886181041,0.00928124675707853
462,0.013449986386431342,0.009957576449960471
463,0.01298472065609396,0.009426380772682555
464,0.012935504467396991,0.009854624877033818
465,0.012759440213221498,0.010085233025229129
466,0.013148712770507264,0.009874854926819453
467,0.0126795272155219,0.009121102886496552
468,0.013120451122660073,0.011462371252974664
469,0.012793648818270225,0.010832100237507983
470,0.012825578938336447,0.009902139805814041
471,0.012745989998888617,0.009083209510460283
472,0.013152616005907327,0.010514658225762447
473,0.012913182521731268,0.010133581049740315
474,0.013101134885811761,0.009116514710285989
475,0.012901885754836796,0.011247103249088569
476,0.012711090574560897,0.010881195188350443
477,0.012387248561089229,0.010395963954634147
478,0.012585510185088225,0.010691836421542308
479,0.013352025504088006,0.009759155911984238
480,0.012311037944874238,0.009645341957707568
481,0.01259615286468578,0.010814109060540204
482,0.013729166857512623,0.012606881170967425
483,0.012832453694063722,0.009639610534915863
484,0.013461281697070875,0.009856438916176557
485,0.01321222489207377,0.009279155142794827
486,0.012936615494601497,0.008794001750766473
487,0.012563103993462877,0.009478660979987803
488,0.012963010118706169,0.010614765542951696
489,0.014464501720851428,0.011572356814065494
490,0.014012967699074811,0.008823455791085342
491,0.014577888382698604,0.011119435547254327
492,0.013401934442535566,0.0101576853004567
493,0.013268156726319556,0.009981613201259476
494,0.013373553111474416,0.010560057798196193
495,0.01298557208737362,0.010048315534368158
496,0.013368886048163593,0.010171118541805751
497,0.013483380268770313,0.010221409997850988
498,0.013004120392810946,0.009981951547493427
499,0.012364432277664018,0.009827825844151653
